嚜燕ostDate,Stkcd,TotalPosts,AvgReadings,AvgComments,AvgNetComments,AvgThumbUps,AvgUserBarAge,AvgUserInfluIndex,AvgUserPosts,AvgUserComments,Indcd,,
2017-11-10,300462,2,91452.5,130,66,14.5,1.97,0.5,447.5,6,C35,,
2017-11-23,300462,1,46435,11,0,2,2.57,0,881,0,C35,,
2017-08-07,300465,1,3022,1,1,0,0.22,1.5,31,0,I65,,
2017-06-18,300472,1,76176,40,0,2,2.07,0,807,0,C35,,
2017-07-03,300472,1,2780,1,1,0,2.71,1,85,54,C35,,
2017-08-22,300476,1,2596,1,1,0,1.76,1,19,37,C39,,
2017-06-28,300488,2,4,0,0,0,2.16,2,244,0,C33,,
2017-05-19,300491,1,3045,3,2,0,4.92,1.5,232,396,C38,,
2017-10-19,300497,1,25822,52,19,4,4.16,1.5,26,140,C27,,
2017-11-02,300497,1,2408,6,6,0,1.44,2,168,353,C27,,
2017-12-12,300515,1,3973,3,3,2,1.78,2,468,203,C40,,
2017-09-14,300515,1,2911,0,0,0,2.8,0.5,16,3,C40,,
2017-04-07,300520,1,32251,92,24,6,0.1,1.5,8,204,I65,,
2017-01-26,300523,2,32882.5,60,0,11,1.8,2,740,387,I65,,
2017-12-29,300526,1,75610,26,26,14,0.62,0,762,0,C35,,
2017-11-30,300529,1,22427,12,11,5,0.47,1,4,8,C35,,
2017-06-13,300541,1,5792,3,3,8,0.07,2,186,0,I65,,
2017-02-27,300550,1,9832,11,8,3,3.6,1.5,250,315,I65,,
2017-03-28,300550,1,12415,18,13,3,3.68,1.5,250,315,I65,,
2017-11-15,300558,1,10259,13,12,2,1.18,0,96,370,C27,,
2017-08-21,300558,1,5508,7,0,0,0.46,2,101,244,C27,,
2017-08-18,300558,1,24424,37,0,12,0.93,2,96,370,C27,,
2017-11-08,300558,2,12832.5,18,4,3,3.5,1.5,130,161,C27,,
2017-05-23,300558,1,1205,3,3,1,0.02,1.5,37,114,C27,,
2017-05-21,300558,1,111650,261,0,21,0.69,2,96,370,C27,,
2017-12-31,300559,1,28826,45,26,4,2.9,2,96,311,I65,,
2017-08-14,300567,1,2719,1,0,0,3.22,0.5,31,69,C40,,
2017-07-29,300570,1,124802,759,425,73,1.3,1,94,305,C39,,
2017-07-21,300570,1,1252,1,1,0,5.41,2,269,180,C39,,
2017-07-14,300580,1,2697,1,0,0,0.15,1.5,68,0,C36,,
2017-08-23,300581,1,26993,48,46,2,0.58,2,6,12,C39,,
2017-01-13,300584,1,4016,6,4,8,1.98,1.5,120,106,C27,,
2017-06-07,300601,1,3394,2,2,0,0.13,2,61,73,C27,,
2017-02-23,300601,1,2255,2,1,3,2.76,1,43,366,C27,,
2017-08-24,300602,1,143140,281,204,36,2.21,2,56,316,C39,,
2017-10-17,300607,1,762,1,1,0,0.25,2,151,153,C34,,
2017-02-10,300609,1,4597,2,2,2,0,0,1,3,I65,,
2017-09-06,300609,1,4445,4,3,1,2.73,1.5,6,368,I65,,
2017-12-24,300613,1,15114,16,6,7,0.9,2,93,336,I65,,
2017-09-22,300613,1,10355,6,0,1,0.64,2,93,342,I65,,
2017-10-25,300613,1,4424,3,1,0,0.73,2,103,372,I65,,
2017-11-23,300613,1,20411,19,15,3,1.74,2,213,345,I65,,
2017-03-15,300613,1,67763,128,128,12,3.15,2,475,331,I65,,
2017-10-06,300618,1,24344,39,6,6,3.14,1,4,392,C32,,
2017-08-27,300618,1,600106,582,449,70,0.36,2,8,371,C32,,
2017-08-02,300618,1,1115,1,0,1,0.03,1.5,33,83,C32,,
2017-05-26,300618,1,2184,2,1,0,6.26,0.5,6,181,C32,,
2017-11-22,300619,1,17668,2,2,3,0.51,2,180,0,C35,,
2017-11-01,300619,1,999,1,0,0,5.9,2,15,27,C35,,
2017-06-26,300626,1,13543,4,4,0,0.1,1,50,0,C38,,
2017-07-01,300626,1,2072,1,1,0,5.64,0.5,9,0,C38,,
2017-03-27,300627,1,822,1,1,0,0.01,0,1,34,C39,,
2017-04-06,300628,1,20278,47,40,6,1.49,2,175,328,C39,,
2017-05-15,300635,1,4137,1,1,0,-0.01,0,74,0,M74,,
2017-05-11,300635,1,8408,4,4,1,-0.02,2,77,0,M74,,
2017-07-31,300641,1,15511,2,2,1,0.2,1.5,62,0,C26,,
2017-04-25,300641,1,1651,7,5,8,8.61,2,41,68,C26,,
2017-09-07,300651,1,2866,1,0,1,1.11,1.5,16,269,C24,,
2017-10-08,300661,1,235268,189,60,20,0.95,2,134,307,C39,,
2017-06-19,300662,1,6736,10,10,17,0,1,8,7,L72,,
2017-09-06,300662,1,9595,0,0,0,2.8,2,270,0,L72,,
2017-12-19,300662,1,2962,2,2,1,0.85,2,142,306,L72,,
2017-11-17,300662,1,3813,3,1,1,0.76,2,142,306,L72,,
2017-11-26,300662,1,4536,5,3,0,0.79,2,142,306,L72,,
2017-11-24,300662,1,2612,2,2,0,0.78,2,142,306,L72,,
2017-12-03,300666,1,15739,4,1,3,0.7,1.5,26,122,C39,,
2017-09-13,300668,1,3392,9,8,1,2.97,1,7,16,M74,,
2017-11-28,300668,1,36711,76,73,15,1.4,2,79,117,M74,,
2017-08-01,300672,1,909193,791,447,94,2.27,2,13,300,C39,,
2017-11-28,300672,1,2920,8,7,2,0.55,1.5,35,350,C39,,
2017-10-19,300672,1,1594,5,5,3,0.29,2,112,352,C39,,
2017-08-11,300672,1,771552,1214,0,56,2.27,2,108,359,C39,,
2017-11-10,300676,1,3286,3,1,2,1.15,0,708,339,M74,,
2017-11-14,300676,4,4721.25,6.25,1.75,1.25,2.19,1.88,660.75,211.75,M74,,
2017-11-21,300676,1,2888,5,2,4,2.76,2,97,323,M74,,
2017-11-29,300676,2,16950.5,46.5,17.5,6,1.39,2.25,989,340.5,M74,,
2017-12-03,300676,1,21084,54,24,13,2.1,2,93,311,M74,,
2017-12-10,300676,1,8042,7,5,0,2.12,2,93,311,M74,,
2017-12-14,300676,1,24095,16,0,7,3.96,2,189,360,M74,,
2017-09-10,300676,2,204773.5,92.5,91,16.5,4.26,0,1329,158,M74,,
2017-09-16,300676,1,11385,16,9,5,1.59,1.5,764,362,M74,,
2017-09-19,300676,1,2627,6,1,1,0.54,0,101,242,M74,,
2017-10-15,300676,2,18871.5,77.5,65.5,7.5,0.45,2,11,327,M74,,
2017-11-03,300676,1,1797,2,1,1,0.57,2,72,318,M74,,
2017-08-29,300676,1,72425,16,16,24,1.7,0,1080,0,M74,,
2017-08-15,300679,1,41564,17,17,23,0.74,1.5,3,0,C39,,
2017-10-18,300681,1,28632,67,65,6,3.48,1,6,2,C38,,
2017-12-22,300683,1,16053,17,17,2,0.78,1,4,12,C27,,
2017-11-10,300683,1,38007,15,13,12,4.72,1,8,12,C27,,
2017-08-25,300685,1,14825,15,5,6,1.01,2,128,386,C27,,
2017-08-11,300687,1,17343,18,17,5,4.44,2,258,375,I65,,
2017-09-30,300692,1,70244,168,128,83,1.08,2,79,148,N77,,
2017-11-21,300695,1,6972,5,3,1,2.19,2,273,328,C36,,
2017-09-02,300699,1,18502,47,46,24,1.98,2,35,375,C28,,
2017-12-22,300702,1,22153,9,9,0,0.32,2,95,0,C27,,
2017-11-03,300702,1,14615,5,5,2,0.88,2,105,68,C27,,
2017-09-27,300702,1,1046,2,2,3,0.02,1.5,8,53,C27,,
2017-09-15,300702,1,1812,1,1,0,6.18,1,17,43,C27,,
2017-10-24,300705,1,1220,1,0,0,2.38,2,233,218,C27,,
2017-12-09,300707,1,11007,6,2,1,2.55,2,431,377,C35,,
2017-11-14,300709,1,3829,2,1,1,0.68,2,117,333,C39,,
2017-06-29,600004,1,3191,1,1,1,5.55,0,25,1,G56,,
2017-06-14,600006,1,8038,1,1,1,2.17,2,244,153,C36,,
2017-10-17,600006,1,7088,20,17,2,9.25,1.5,8,135,C36,,
2017-08-11,600008,1,8567,7,6,1,3.73,1.5,136,309,D46,,
2017-09-21,600008,1,15595,16,10,7,3.84,1.5,136,309,D46,,
2017-10-09,600008,1,4429,3,3,0,3.89,1.5,136,309,D46,,
2017-10-25,600008,1,1340,1,1,1,3.93,1.5,136,309,D46,,
2017-11-23,600008,1,3771,2,0,2,0.68,2,169,113,D46,,
2017-02-15,600009,1,91022,152,71,29,0.24,2,36,385,G56,,
2017-11-17,600019,1,5584,11,0,1,0.59,0,1057,345,C31,,
2017-12-01,600019,1,10535,12,3,5,2.53,2,68,308,C31,,
2017-12-07,600019,1,7640,8,1,2,2.55,2,68,308,C31,,
2017-02-26,600019,1,8374,9,0,5,2.71,1,4,1,C31,,
2017-11-22,600022,1,11543,36,36,13,0.59,2,191,178,C31,,
2017-11-02,600022,1,1068,1,0,0,0.18,0.5,4,1,C31,,
2017-04-11,600023,1,283521,444,204,116,3.14,2,19,310,D44,,
2017-12-22,600025,1,7982,17,1,0,0.97,2,51,338,D44,,
2017-09-12,600028,1,3007,4,4,0,0.19,1,5,241,B07,,
2017-12-29,600039,1,10291,4,2,5,2.71,2,113,371,E48,,
2017-11-14,600039,1,6292,16,6,3,2.59,2,114,382,E48,,
2017-08-28,600039,1,4565,2,1,3,2.38,2,122,347,E48,,
2017-10-24,600039,1,114959,3,0,1,2.53,2,122,347,E48,,
2017-11-13,600039,1,7237,9,5,4,2.59,2,123,348,E48,,
2017-12-21,600048,1,292607,430,115,28,0,1.5,1,336,K70,,
2017-09-08,600048,1,3493,2,0,0,2.63,1.5,27,52,K70,,
2017-11-06,600048,1,1870,2,1,1,2.79,1.5,27,52,K70,,
2017-09-06,600050,1,209121,115,0,22,2.16,1.5,5,295,I63,,
2017-12-08,600050,1,6770,11,11,1,1.69,1.5,28,167,I63,,
2017-10-19,600050,1,1412,4,4,3,2.33,2,125,122,I63,,
2017-12-29,600050,1,7848,6,6,8,0.98,1.5,9,63,I63,,
2017-12-15,600050,1,35537,60,19,14,2.46,1.5,68,297,I63,,
2017-09-18,600050,1,1854,1,1,0,2.43,0,9,5,I63,,
2017-10-27,600050,1,1821,7,7,2,2.36,2,125,122,I63,,
2017-03-14,600050,1,4262,2,0,2,3.74,1,6,13,I63,,
2017-11-19,600053,1,17415,22,12,5,2.52,1.5,15,133,K70,,
2017-09-10,600053,1,31816,61,44,11,0.68,2,8,362,K70,,
2017-04-16,600053,1,394534,775,531,132,0.28,2,8,362,K70,,
2017-05-26,600056,1,13952,27,13,7,2.7,2,538,301,C27,,
2017-07-31,600058,1,781,2,2,1,0.35,2,271,120,F51,,
2017-08-03,600058,2,3056,1.5,1.5,1,0.35,2,272,120,F51,,
2017-08-17,600058,1,3090,1,1,0,0.39,2,272,120,F51,,
2017-08-21,600058,1,3960,2,2,0,0.4,2,271,120,F51,,
2017-03-18,600060,1,36811,152,148,10,0.04,2,84,254,C39,,
2017-04-27,600060,1,343373,909,901,162,0.02,2,1,10,C39,,
2017-09-04,600067,1,1781,1,1,1,1.24,1.5,377,392,K70,,
2017-01-09,600068,1,9552,6,0,1,1.55,2,359,131,E48,,
2017-11-28,600072,1,6876,5,1,4,0.34,0.5,2,20,E48,,
2017-09-07,600072,1,116644,39,22,11,2.16,1.5,317,335,E48,,
2017-11-17,600073,1,4134,4,2,0,1.25,2,71,324,C14,,
2017-11-16,600074,1,17962,43,41,18,0.33,2,78,384,C39,,
2017-09-04,600074,1,63093,117,0,29,0.36,0,120,397,C39,,
2017-12-09,600074,1,6493,7,6,12,0.06,2,110,310,C39,,
2017-12-28,600076,1,2246,2,2,0,1.65,1.5,49,100,C20,,
2017-12-17,600079,1,20919,8,4,3,5.86,2,31,187,C27,,
2017-11-28,600085,1,7786,6,3,1,0.01,2,60,141,C27,,
2017-10-19,600089,1,120725,54,47,5,4.15,0,16,114,C38,,
2017-05-27,600089,1,7638,26,0,2,2.01,2,31,352,C38,,
2017-05-18,600089,1,2578,1,0,0,1.99,2,31,352,C38,,
2017-02-27,600094,1,3430,1,0,0,1.14,2,24,113,K70,,
2017-12-06,600096,1,11755,12,0,2,0.29,2,58,6,C26,,
2017-09-29,600096,4,9542,1.5,1.25,0,0.51,2,272,120,C26,,
2017-09-28,600096,2,7354.5,2,2,0.5,0.51,2,272,120,C26,,
2017-09-26,600096,1,2009,1,1,0,0.5,2,271,120,C26,,
2017-09-25,600096,2,2071.5,0.5,0.5,0.5,0.5,2,272,120,C26,,
2017-09-20,600096,2,2076,1,1,0,0.48,2,272,120,C26,,
2017-09-19,600096,1,2428,3,2,0,0.48,2,272,120,C26,,
2017-09-05,600096,1,2117,1,1,0,0.44,2,271,120,C26,,
2017-09-06,600096,1,2333,1,1,2,0.45,2,272,120,C26,,
2017-11-15,600096,2,5076.5,2.5,1.5,0.5,0.64,2,277,121,C26,,
2017-10-18,600096,1,3765,3,3,0,0.56,2,272,120,C26,,
2017-11-03,600096,1,7376,1,1,0,0.61,2,271,120,C26,,
2017-08-23,600096,1,2186,1,1,0,0.41,2,272,120,C26,,
2017-08-24,600096,1,3540,3,2,0,0.41,2,272,120,C26,,
2017-08-25,600096,3,3259.67,1,0.67,0.33,0.41,2,272,120,C26,,
2017-12-29,600100,1,6767,15,14,6,3.41,1,259,274,C39,,
2017-11-04,600100,1,99672,70,64,16,0.05,2,527,326,C39,,
2017-10-31,600100,2,95378,52,46,6,0.04,2,527,326,C39,,
2017-10-25,600100,2,55329,58,50,10,3.89,1.25,39.5,310,C39,,
2017-12-01,600100,1,12304,41,39,7,0.35,1.5,8,39,C39,,
2017-09-22,600100,2,2047,3.5,3.5,1.5,2.28,1.75,375.5,323,C39,,
2017-03-11,600100,1,3994,4,2,1,1.62,2,66,330,C39,,
2017-12-07,600100,1,8662,31,31,3,4.94,1.5,61,302,C39,,
2017-08-23,600104,1,9574,19,2,4,0.35,0,1057,327,C36,,
2017-11-14,600104,1,33171,29,10,16,1.79,2,16,334,C36,,
2017-12-10,600104,1,221611,65,8,5,0.55,0,302,319,C36,,
2017-03-09,600104,1,23263,39,4,8,0.46,1,3,43,C36,,
2017-09-08,600108,1,20436,13,13,4,0.41,1.5,4,0,A01,,
2017-03-21,600111,1,16577,35,14,16,0.88,2,32,275,C32,,
2017-11-01,600116,1,2061,1,0,1,0.93,2,13,390,D44,,
2017-11-16,600118,1,1972,1,1,1,1.73,1.5,10,26,C39,,
2017-11-03,600118,1,2740,2,2,1,1.04,1,19,28,C39,,
2017-08-03,600118,1,9448,1,1,0,2.3,1.5,106,57,C39,,
2017-03-20,600120,1,14635,58,55,12,0.47,2,178,334,F51,,
2017-02-28,600120,2,1705,2.5,2,0,1.39,2,263,195.5,F51,,
2017-03-01,600120,1,1150,1,1,0,0.81,2,222,86,F51,,
2017-02-27,600120,1,23012,44,39,12,0.41,2,178,334,F51,,
2017-04-28,600120,1,28995,82,79,12,0.58,2,178,334,F51,,
2017-05-04,600120,1,1626,3,0,2,2.38,2,319,247,F51,,
2017-05-05,600120,1,20019,54,52,9,0.59,2,178,334,F51,,
2017-05-11,600120,1,958,1,0,0,2.4,2,319,247,F51,,
2017-12-29,600120,1,2821,1,1,1,3.04,2,319,247,F51,,
2017-12-06,600120,1,2142,2,0,0,2.98,2,319,247,F51,,
2017-07-21,600120,1,3514,5,4,4,2.6,2,319,247,F51,,
2017-08-02,600120,1,1628,1,1,0,0.4,2,123,185,F51,,
2017-06-09,600120,1,2840,2,2,0,3.13,1.5,12,122,F51,,
2017-06-08,600120,1,1508,3,0,1,2.48,2,319,247,F51,,
2017-08-17,600120,1,1474,2,2,0,0.44,2,123,185,F51,,
2017-11-17,600120,1,2211,3,3,1,2.92,2,319,247,F51,,
2017-10-27,600120,1,1120,1,0,2,2.87,2,319,247,F51,,
2017-09-11,600120,1,1842,3,0,1,2.74,2,319,247,F51,,
2017-09-12,600120,1,3975,3,0,1,2.74,2,319,247,F51,,
2017-09-13,600120,1,1615,2,2,0,2.75,2,319,247,F51,,
2017-09-21,600120,1,8547,26,12,3,5.28,2,220,355,F51,,
2017-08-30,600120,1,1551,6,5,0,0.48,2,123,185,F51,,
2017-12-18,600121,1,7344,13,8,5,2.6,1,80,277,B06,,
2017-12-04,600121,1,1880,2,2,0,5.78,2,207,131,B06,,
2017-11-30,600121,3,20676,26.67,13,2,3.61,2.25,367.5,232,B06,,
2017-11-27,600121,1,1597,1,0,1,5.76,2,207,131,B06,,
2017-07-31,600121,1,1863,1,0,1,5.44,2,207,131,B06,,
2017-12-15,600122,1,12226,18,10,8,2.29,1.5,110,228,F52,,
2017-07-12,600123,1,1420,4,3,0,0,0.5,1,60,B06,,
2017-02-04,600132,1,33672,37,16,8,1.7,2,30,354,C15,,
2017-03-27,600132,1,3418,8,3,0,2.75,2,200,313,C15,,
2017-07-25,600135,1,5297,7,6,1,0.27,2,30,97,C26,,
2017-05-05,600135,1,3701,1,1,0,1.72,1.5,356,53,C26,,
2017-04-03,600141,1,11905,18,14,7,2.08,1.5,97,397,C26,,
2017-08-17,600141,1,53917,63,40,14,2.11,2,27,221,C26,,
2017-11-16,600151,1,14048,30,7,2,6.73,1,6,286,C39,,
2017-04-13,600157,1,9629,6,6,1,1.99,1,20,53,B06,,
2017-05-07,600157,1,2815,14,14,0,0.51,1.5,86,4,B06,,
2017-09-15,600158,1,12737,25,9,3,1.99,2,126,329,K70,,
2017-02-24,600158,1,18153,15,0,4,0.16,2,30,179,K70,,
2017-12-15,600166,1,14440,40,19,1,0.25,0,770,375,C36,,
2017-12-07,600166,1,128283,82,40,35,2.96,2,40,340,C36,,
2017-12-03,600166,1,7542,20,20,3,0.41,2,68,67,C36,,
2017-09-22,600166,2,2929,2,2,0,10.06,2,66,173,C36,,
2017-10-25,600166,1,50487,121,28,14,1.2,2,40,370,C36,,
2017-08-21,600168,1,2704,0,0,7,8.78,0,23,10,D46,,
2017-12-29,600169,1,6447,9,0,2,0.73,2,182,329,C35,,
2017-12-27,600169,1,1771,2,0,0,0.72,2,182,329,C35,,
2017-12-25,600169,2,2520,3.5,0.5,0,0.72,2,182,329,C35,,
2017-12-23,600169,1,5511,6,0,2,0.71,2,182,329,C35,,
2017-12-20,600169,1,2429,2,0,1,0.7,2,180,327,C35,,
2017-11-29,600169,1,19719,22,16,6,0.64,2,182,329,C35,,
2017-11-21,600169,1,7142,7,4,7,0.62,2,180,327,C35,,
2017-07-07,600169,1,1718,1,0,0,2.27,2,704,383,C35,,
2017-07-14,600171,1,15567,16,10,9,0.02,1.5,11,35,C39,,
2017-10-11,600172,1,2582,3,2,6,0.66,1.5,24,12,C30,,
2017-08-17,600172,1,22860,5,5,0,1.34,1.5,569,344,C30,,
2017-07-14,600172,1,7678,1,1,0,0.99,2,50,6,C30,,
2017-03-07,600172,1,6546,2,2,2,0.92,1.5,15,10,C30,,
2017-11-24,600175,1,6365,20,16,2,2.25,1,9,81,S90,,
2017-06-08,600177,1,812,1,1,0,3.11,1,16,15,K70,,
2017-12-25,600184,1,12161,3,2,0,0.96,2,130,112,C35,,
2017-12-22,600198,1,14618,8,0,1,0.59,2,155,0,C39,,
2017-11-24,600198,1,5310,3,2,2,0.68,2,169,113,C39,,
2017-11-14,600198,1,51914,22,22,12,4.58,0,6,229,C39,,
2017-08-03,600201,1,2,0,0,0,0.24,1.5,36,14,C27,,
2017-12-14,600206,1,86856,9,9,2,1.26,1.5,69,341,C32,,
2017-09-01,600211,1,90825,128,62,28,0.1,1.5,3,77,C27,,
2017-01-31,600216,1,17811,24,18,1,0.01,1.5,9,103,C27,,
2017-05-23,600216,2,3385,17,12,0.5,2.04,2,479,382,C27,,
2017-06-27,600217,1,10854,24,9,13,2.91,1,24,161,C42,,
2017-10-25,600219,1,15299,97,95,3,2.76,2,283,328,C32,,
2017-11-28,600222,1,2918,2,2,0,1.69,1,4,0,C27,,
2017-03-30,600222,1,1441,7,7,0,3.68,1,1,1,C27,,
2017-12-08,600222,1,3704,2,2,3,2.32,1,17,21,C27,,
2017-08-15,600223,1,14815,3,3,0,0.24,1.5,74,0,K70,,
2017-12-13,600225,2,6698,9.5,2,1,0.08,1.5,60,99,K70,,
2017-12-12,600225,1,15974,27,11,5,0.08,1.5,61,100,K70,,
2017-07-10,600229,1,10271,4,4,5,0.14,2,40,0,R85,,
2017-08-03,600229,1,3178,2,2,2,8.68,1,21,0,R85,,
2017-08-03,600230,1,6346,9,4,2,2.07,2,133,94,C26,,
2017-09-19,600230,1,10859,20,0,4,7.48,2,214,382,C26,,
2017-12-02,600230,1,23165,41,18,3,7.69,2,213,387,C26,,
2017-12-18,600230,2,50782,18.5,12.5,3.5,4.4,1.25,107,236,C26,,
2017-12-15,600230,1,47360,62,43,15,7.72,2,213,383,C26,,
2017-09-01,600230,1,26659,83,67,31,4.31,2,180,392,C26,,
2017-12-13,600230,1,13951,47,29,1,7.72,2,213,387,C26,,
2017-08-29,600230,1,4653,11,11,6,0.01,2,56,164,C26,,
2017-12-21,600230,1,12101,22,17,5,2.31,2,276,366,C26,,
2017-05-10,600230,1,14659,46,18,4,0.12,2,136,345,C26,,
2017-11-18,600231,1,35160,52,50,1,0.82,1.5,6,9,C31,,
2017-10-24,600233,1,9929,2,0,0,0.43,1.5,55,0,G60,,
2017-04-19,600233,1,36319,30,17,9,1.01,0,51,95,G60,,
2017-05-03,600240,1,2113,2,0,1,3.95,2,97,277,K70,,
2017-08-08,600242,1,1967,2,2,0,1.29,0.5,4,1,I64,,
2017-08-30,600256,1,2470,6,6,4,2.68,0.5,10,21,B07,,
2017-09-19,600261,1,4127,3,1,1,0.37,2,68,380,C38,,
2017-12-18,600262,1,5731,5,5,1,0.05,1.5,27,145,C35,,
2017-08-30,600269,2,4300,3.5,3.5,0.5,10.49,1.75,108.5,175,G54,,
2017-08-24,600270,1,19471,34,23,9,9.84,1.5,23,46,G58,,
2017-11-03,600271,1,3265,3,2,0,1.5,1,30,9,C39,,
2017-11-19,600271,1,9624,4,2,4,2.33,2,252,399,C39,,
2017-05-13,600279,1,5475,6,6,1,3.17,2,45,49,G55,,
2017-09-08,600282,1,1548,24,9,1,2.22,2,289,309,C31,,
2017-10-25,600283,1,1067,1,0,1,2.5,1,157,72,D46,,
2017-10-30,600283,1,4484,4,3,2,2.51,1,157,72,D46,,
2017-08-02,600292,1,4204,2,2,6,0.13,2,89,107,N77,,
2017-08-14,600292,1,2891,2,2,2,0.16,2,80,102,N77,,
